country,latitude,longitude,networkDomain,date,users,newUsers,sessions,bounceRate,sessionDuration,YearMonth
Colombia,4.5981,-74.0758,Other,2014-02-16,2,2,2,100,0,201402
Colombia,4.5981,-74.0758,Other,2014-02-19,1,1,1,100,0,201402
Colombia,4.5981,-74.0758,Other,2014-02-24,1,1,1,100,0,201402
Colombia,4.5981,-74.0758,Other,2015-05-14,1,1,1,0,0,201505
Colombia,4.5981,-74.0758,Other,2014-02-25,1,1,1,100,0,201402
Colombia,5.0671,-75.5183,Other,2014-12-15,1,1,1,100,0,201412
Colombia,5.0671,-75.5183,Other,2014-04-07,1,1,1,0,5,201404
Colombia,6.2308,-75.5906,Other,2015-03-04,1,1,1,0,0,201503
Colombia,6.2359,-75.5751,Other,2014-02-18,1,1,1,100,0,201402
Croatia,45.8150,15.9819,Other,2015-06-03,1,1,1,100,0,201506
Czech Republic,50.2104,15.8252,Other,2015-06-02,1,1,1,100,0,201506
Denmark,55.4575,12.1822,Other,2015-05-28,1,1,1,100,0,201505
Denmark,55.4765,8.4594,Other,2014-05-09,1,1,1,0,20,201405
Denmark,55.5703,9.7466,Other,2014-05-11,1,1,1,100,0,201405
Denmark,55.6761,12.5683,Other,2014-04-16,1,0,1,100,0,201404
Denmark,55.6761,12.5683,Other,2014-04-17,2,0,3,0,14,201404
Denmark,55.6761,12.5683,Other,2014-04-18,1,0,1,0,8,201404
Denmark,55.6761,12.5683,Other,2014-04-30,1,1,3,66.66666666666666,441,201404
Denmark,55.6761,12.5683,Other,2014-05-01,2,1,3,66.66666666666666,925,201405
Denmark,55.6761,12.5683,Other,2015-06-04,1,1,1,100,0,201506
Denmark,55.7113,9.5364,Other,2015-04-01,1,1,1,100,0,201504
Denmark,55.7303,12.4249,Other,2013-07-08,1,1,1,0,21,201307
Denmark,55.7635,12.4949,Other,2014-05-14,1,0,1,100,0,201405
Denmark,55.7635,12.4949,Other,2014-05-22,1,0,1,100,0,201405
Denmark,55.7635,12.4949,Other,2015-03-17,1,1,1,100,0,201503
Denmark,55.9279,12.3008,Other,2015-05-31,1,1,1,0,0,201505
Denmark,56.0308,12.5921,Other,2014-05-09,2,2,3,33.33333333333333,274,201405
Ecuador,-0.2232,-78.5127,Other,2013-10-10,1,1,1,0,105,201310
Egypt,30.0131,31.2089,Other,2014-02-11,1,1,1,100,0,201402
Egypt,30.0131,31.2089,Other,2015-06-09,1,1,1,100,0,201506
Egypt,30.0444,31.2357,Other,2015-06-07,1,1,1,100,0,201506
Egypt,31.2001,29.9187,Other,2015-03-26,1,1,1,100,0,201503
Estonia,59.4370,24.7536,Other,2015-03-24,1,1,1,0,0,201503
Estonia,59.4370,24.7536,Other,2014-03-14,1,1,1,100,0,201403
Faroe Islands,62.0177,-6.7719,Other,2014-05-18,1,1,1,0,105,201405
Finland,60.1699,24.9384,Other,2015-03-13,1,1,1,0,0,201503
Finland,61.4982,23.7611,Other,2015-03-17,1,1,1,100,0,201503
Finland,61.4982,23.7611,Other,2015-03-25,1,1,1,100,0,201503
France,0.0000,0.0000,Other,2015-03-17,1,1,1,100,0,201503
France,0.0000,0.0000,Other,2015-04-03,1,1,1,100,0,201504
France,43.2122,2.3537,Other,2015-01-07,1,1,1,100,0,201501
France,43.2965,5.3698,Other,2015-03-30,1,1,1,100,0,201503
France,43.4332,6.7370,Other,2015-03-17,1,1,1,100,0,201503
France,43.5130,4.9880,Other,2015-06-07,1,1,1,100,0,201506
France,43.6047,1.4442,Other,2015-01-27,1,1,1,100,0,201501
France,43.6047,1.4442,Other,2013-10-19,1,1,2,0,839,201310
France,43.7102,7.2620,Other,2014-11-06,1,1,1,100,0,201411
France,44.4475,1.4420,Other,2013-08-08,1,1,1,100,0,201308
France,44.9334,4.8924,Other,2013-11-26,1,1,1,100,0,201311
France,45.1885,5.7245,Other,2014-12-15,1,1,1,100,0,201412
France,45.1885,5.7245,Other,2014-02-06,1,1,2,0,174,201402
France,45.5965,5.8741,Other,2014-06-14,1,1,1,100,0,201406
France,45.7640,4.8357,Other,2015-03-17,1,1,1,100,0,201503
France,45.8992,6.1294,Other,2014-09-10,1,1,1,100,0,201409
France,46.0344,4.0727,Other,2015-06-07,1,1,1,100,0,201506
France,46.1933,6.2342,Other,2014-05-02,1,1,1,100,0,201405
France,47.9030,1.9093,Other,2015-04-26,1,1,1,100,0,201504
France,48.1135,-1.6757,Other,2014-03-22,1,1,1,100,0,201403
France,48.6793,2.1665,Other,2014-01-18,2,2,2,50,1524,201401
France,48.6921,6.1844,Other,2015-03-25,1,1,1,100,0,201503
France,48.7593,2.3026,Other,2015-04-27,1,1,1,100,0,201504
France,48.8566,2.3522,Other,2015-06-02,1,1,1,100,0,201506
France,48.8566,2.3522,Other,2015-03-26,1,1,1,100,0,201503
France,48.8566,2.3522,Other,2015-04-02,1,1,1,100,0,201504
France,48.8566,2.3522,Other,2015-05-28,1,1,1,100,0,201505
France,48.8566,2.3522,Other,2015-06-01,1,1,1,0,0,201506
France,48.8566,2.3522,Other,2015-06-07,1,1,1,100,0,201506
France,48.8566,2.3522,Other,2015-05-26,1,1,1,100,0,201505
France,48.9362,2.3574,Other,2013-12-05,1,1,1,100,0,201312
France,48.9602,2.5429,Other,2015-01-16,1,1,1,0,2,201501
France,50.6292,3.0573,Other,2015-05-26,1,1,1,100,0,201505
France,50.6292,3.0573,Other,2015-04-15,1,1,1,0,1,201504
France,50.6927,3.1778,Other,2014-03-18,1,1,1,100,0,201403
Gabon,0.0000,0.0000,Other,2015-03-26,1,1,1,100,0,201503
Germany,0.0000,0.0000,Other,2014-01-26,1,1,1,100,0,201401
Germany,0.0000,0.0000,Other,2015-06-09,1,1,1,100,0,201506
Germany,0.0000,0.0000,Other,2015-03-26,1,1,1,100,0,201503
Germany,0.0000,0.0000,Other,2014-05-28,1,1,1,0,194,201405
Germany,47.9990,7.8421,Other,2015-03-22,1,1,1,100,0,201503
Germany,47.9990,7.8421,Other,2015-04-28,1,1,1,100,0,201504
Germany,48.1351,11.5820,Other,2015-05-26,1,1,1,100,0,201505
Germany,48.1351,11.5820,Other,2015-03-25,1,1,1,100,0,201503
Germany,48.1726,12.8311,Other,2015-05-30,1,1,1,100,0,201505
Germany,48.2137,9.0234,Other,2015-02-17,1,1,1,0,6,201502
Germany,48.7758,9.1829,Other,2015-05-28,1,1,1,0,600,201505
Germany,48.7758,9.1829,Other,2015-06-09,1,1,1,100,0,201506
Germany,49.3852,8.5722,Other,2015-03-18,1,1,1,100,0,201503
Germany,49.7913,9.9534,Other,2015-03-17,1,1,1,100,0,201503
Germany,49.9888,8.4217,Other,2015-06-03,1,1,1,100,0,201506
Germany,50.1109,8.6821,Other,2015-05-08,1,1,1,0,0,201505
Germany,50.7374,7.0982,Other,2014-10-15,1,1,1,0,251,201410
Germany,50.9375,6.9603,Other,2014-11-18,1,1,1,100,0,201411
Germany,50.9375,6.9603,Other,2014-12-02,1,1,1,100,0,201412
Germany,50.9375,6.9603,Other,2015-03-25,1,1,1,100,0,201503
Germany,50.9923,7.1286,Other,2015-06-06,1,1,1,100,0,201506
Germany,51.3026,7.7029,Other,2014-03-17,1,1,1,100,0,201403
Germany,51.3511,8.2851,Other,2015-05-23,1,1,1,0,10,201505
Germany,51.4556,7.0116,Other,2015-03-26,1,1,1,100,0,201503
Germany,51.5413,9.9158,Other,2014-12-08,1,1,1,100,0,201412
Germany,51.7189,8.7575,Other,2015-01-20,1,1,1,100,0,201501
Germany,51.8483,6.8594,Other,2015-03-22,1,1,1,100,0,201503
Germany,51.8833,8.6167,Other,2014-09-01,1,1,1,100,0,201409
Germany,52.1205,11.6276,Other,2015-03-24,1,1,1,100,0,201503
Germany,52.2799,8.0472,Other,2013-12-11,1,1,1,100,0,201312
Germany,52.3492,8.0053,Other,2015-03-17,1,1,1,100,0,201503
Germany,52.5192,13.4061,Other,2014-01-11,1,1,1,100,0,201401
Germany,52.5192,13.4061,Other,2014-01-29,1,1,1,100,0,201401
Germany,52.5200,13.4050,Other,2015-04-03,1,1,1,100,0,201504
Germany,52.5200,13.4050,Other,2015-03-25,1,1,1,100,0,201503
Germany,52.5200,13.4050,Other,2015-06-08,1,1,1,100,0,201506
Germany,52.5200,13.4050,Other,2015-03-17,1,1,1,100,0,201503
Germany,53.5511,9.9937,Other,2014-05-07,1,1,1,0,52,201405
Germany,53.5511,9.9937,Other,2014-12-31,1,1,1,0,986,201412
Germany,54.1952,9.1019,Other,2014-07-25,1,1,1,0,30,201407
Germany,54.7937,9.4470,Other,2014-09-12,1,1,1,100,0,201409
Greece,0.0000,0.0000,Other,2014-09-04,1,1,1,0,2,201409
Greece,37.9837,23.7293,Other,2014-01-17,1,1,1,100,0,201401
Greece,37.9837,23.7293,Other,2014-02-23,1,1,1,100,0,201402
Greece,37.9839,23.7294,Other,2015-01-19,1,1,1,0,13,201501
Greece,37.9839,23.7294,Other,2015-05-26,1,1,1,100,0,201505
Greece,40.3177,21.7376,Other,2014-10-21,1,1,1,100,0,201410
Guadeloupe,0.0000,0.0000,Other,2014-02-23,1,1,1,100,0,201402
Guam,13.4709,144.7513,Other,2015-06-03,1,1,1,100,0,201506
Guernsey,0.0000,0.0000,Other,2014-11-15,1,1,1,100,0,201411
Honduras,15.5017,-88.0277,Other,2014-04-12,1,1,1,100,0,201404
Hong Kong,22.2800,114.1588,Other,2014-07-04,1,1,1,0,6,201407
Hong Kong,22.2800,114.1588,Other,2015-03-17,1,1,1,100,0,201503
Hong Kong,22.2800,114.1588,Other,2013-08-20,1,1,1,0,93,201308
Hong Kong,22.2800,114.1588,Other,2014-03-04,1,1,1,100,0,201403
Hong Kong,22.2800,114.1588,Other,2014-03-16,1,1,1,100,0,201403
Hong Kong,22.2800,114.1588,Other,2014-04-12,1,1,1,100,0,201404
Hong Kong,22.2800,114.1588,Other,2014-05-09,1,1,1,100,0,201405
Hong Kong,22.2800,114.1588,Other,2015-03-26,1,1,1,100,0,201503
Hong Kong,22.2800,114.1588,Other,2013-12-04,1,1,1,100,0,201312
Iceland,64.1333,-21.9333,Other,2015-03-24,1,1,1,0,269,201503
Iceland,64.1353,-21.8952,Other,2014-05-06,1,1,1,0,6,201405
India,11.6643,78.1460,Other,2013-12-05,1,1,1,100,0,201312
India,12.9716,77.5946,Other,2015-05-16,1,1,1,0,1,201505
India,12.9716,77.5946,Other,2014-05-21,1,1,1,100,0,201405
India,12.9716,77.5946,Other,2015-05-18,1,1,1,0,544,201505
India,12.9716,77.5946,Other,2015-05-20,1,0,1,0,125,201505
India,12.9716,77.5946,Other,2014-02-18,1,1,1,100,0,201402
India,12.9716,77.5946,Other,2014-03-25,1,1,1,0,1637,201403
India,12.9716,77.5946,Other,2014-01-16,1,1,1,0,79,201401
India,12.9716,77.5946,Other,2014-03-08,1,1,1,0,177,201403
India,12.9716,77.5946,Other,2014-08-09,1,1,1,0,61,201408
India,12.9716,77.5946,Other,2014-08-21,1,1,1,100,0,201408
India,12.9716,77.5946,Other,2014-11-22,1,1,1,100,0,201411
India,12.9716,77.5946,Other,2015-02-05,1,1,1,100,0,201502
India,12.9716,77.5946,Other,2015-04-08,1,1,1,0,57,201504
India,12.9716,77.5946,Other,2015-04-21,1,1,1,0,0,201504
India,13.0524,80.2508,Other,2014-06-07,1,1,1,100,0,201406
India,13.0524,80.2508,Other,2013-12-12,1,1,1,100,0,201312
India,13.0827,80.2707,Other,2015-06-07,1,1,1,100,0,201506
India,13.6288,79.4192,Other,2014-01-29,1,1,1,100,0,201401
India,16.3067,80.4365,Other,2014-05-26,1,1,1,100,0,201405
India,17.3850,78.4867,Other,2014-07-11,1,1,1,100,0,201407
India,17.3850,78.4867,Other,2013-12-24,1,1,1,100,0,201312
India,17.3850,78.4867,Other,2014-05-19,1,1,1,100,0,201405
India,17.3850,78.4867,Other,2014-05-25,1,1,1,0,25,201405
India,17.3850,78.4867,Other,2014-12-06,1,1,1,100,0,201412
India,17.3850,78.4867,Other,2014-12-31,1,0,1,100,0,201412
India,17.3850,78.4867,Other,2015-04-23,1,1,1,0,0,201504
India,17.4399,78.4983,Other,2014-09-07,1,1,1,0,26,201409
India,18.5204,73.8567,Other,2014-06-05,1,1,1,100,0,201406
India,18.5204,73.8567,Other,2014-07-21,1,1,1,0,45,201407
India,18.6298,73.7997,Other,2014-08-17,1,1,1,0,67,201408
India,18.6298,73.7997,Other,2014-11-11,1,1,1,0,42,201411
India,19.0760,72.8777,Other,2015-01-18,1,1,1,100,0,201501
India,19.0760,72.8777,Other,2015-01-29,1,1,1,0,44,201501
India,19.0760,72.8777,Other,2014-11-17,1,1,1,0,18,201411
India,19.0760,72.8777,Other,2014-05-02,1,1,1,0,534,201405
India,19.0760,72.8777,Other,2014-09-27,1,1,1,100,0,201409
India,19.0760,72.8777,Other,2014-02-04,1,1,1,100,0,201402
India,21.1458,79.0882,Other,2015-05-05,1,1,1,0,0,201505
India,22.3072,73.1812,Other,2014-11-24,1,1,1,100,0,201411
India,23.0396,72.5660,Other,2014-02-10,1,1,1,0,44,201402
India,25.1695,75.8540,Other,2014-02-03,1,1,1,100,0,201402
India,25.6110,85.1440,Other,2015-03-20,1,1,1,100,0,201503
India,25.6110,85.1440,Other,2015-03-22,1,1,1,100,0,201503
India,26.8465,80.9467,Other,2014-05-13,1,1,1,100,0,201405
India,28.4089,77.3178,Other,2014-02-05,1,1,1,100,0,201402
India,28.4595,77.0266,Other,2014-07-30,1,1,1,100,0,201407
India,28.4595,77.0266,Other,2015-02-25,1,1,1,0,207,201502
India,28.4595,77.0266,Other,2014-04-21,1,1,1,0,40,201404
India,28.4595,77.0266,Other,2015-03-03,1,1,2,0,609,201503
India,28.4595,77.0266,Other,2015-04-02,1,1,1,0,0,201504
India,28.5355,77.3910,Other,2014-06-02,1,1,1,0,64,201406
India,28.5355,77.3910,Other,2014-10-17,1,1,1,100,0,201410
India,28.5355,77.3910,Other,2014-11-27,1,1,1,100,0,201411
India,28.6139,77.2090,Other,2015-05-15,1,1,1,0,0,201505
India,28.6139,77.2090,Other,2015-05-28,1,1,1,100,0,201505
India,28.6139,77.2090,Other,2015-04-15,1,1,1,0,0,201504
India,28.6139,77.2090,Other,2015-04-27,1,1,1,0,108,201504
India,28.6322,77.2207,Other,2015-03-31,1,1,1,0,1,201503
India,28.6322,77.2207,Other,2015-03-18,1,1,1,0,0,201503
India,28.6322,77.2207,Other,2015-03-29,1,1,1,0,0,201503
India,28.6353,77.2250,Other,2015-01-21,1,1,1,100,0,201501
India,28.6353,77.2250,Other,2014-01-21,1,1,1,100,0,201401
India,28.6353,77.2250,Other,2014-06-03,1,1,1,0,23,201406
India,28.6353,77.2250,Other,2014-12-13,1,1,1,100,0,201412
India,28.6353,77.2250,Other,2015-02-11,1,1,1,0,0,201502
India,28.6353,77.2250,Other,2013-11-22,1,1,1,100,0,201311
India,28.6353,77.2250,Other,2014-05-20,1,1,1,100,0,201405
India,28.6353,77.2250,Other,2013-11-10,1,1,1,100,0,201311
India,28.6353,77.2250,Other,2014-02-20,1,1,1,0,42,201402
India,28.6353,77.2250,Other,2014-10-25,1,1,1,0,158,201410
India,28.6353,77.2250,Other,2014-11-15,1,1,1,100,0,201411
India,30.7333,76.7794,Other,2014-05-08,1,1,1,100,0,201405
India,32.7266,74.8570,Other,2014-01-02,1,1,1,0,994,201401
India,9.9800,76.2800,Other,2014-03-18,1,1,1,100,0,201403
Indonesia,-6.9149,107.6082,Other,2015-04-01,1,1,1,100,0,201504
Iran,0.0000,0.0000,Other,2015-04-28,1,1,1,0,110,201504
Iran,0.0000,0.0000,Other,2015-03-17,1,1,1,100,0,201503
Iran,35.6961,51.4231,Other,2015-06-03,1,1,1,100,0,201506
Ireland,0.0000,0.0000,Other,2013-08-27,1,1,1,100,0,201308
Ireland,0.0000,0.0000,Other,2013-09-30,1,1,1,100,0,201309
Ireland,0.0000,0.0000,Other,2014-07-16,1,1,1,0,57,201407
Ireland,51.8969,-8.4863,Other,2014-11-05,1,1,1,100,0,201411
Ireland,53.2706,-9.0567,Other,2013-11-25,1,1,1,100,0,201311
Ireland,53.2706,-9.0567,Other,2015-05-30,1,1,1,100,0,201505
Ireland,53.2707,-9.0568,Other,2015-06-10,1,1,1,100,0,201506
Ireland,53.2845,-6.2489,Other,2013-11-26,1,1,1,0,53,201311
Ireland,53.3498,-6.2603,Other,2015-03-16,1,1,1,0,0,201503
Ireland,53.3498,-6.2603,Other,2014-11-21,1,1,1,100,0,201411
Ireland,53.3498,-6.2603,Other,2014-01-15,1,1,2,0,233,201401
Ireland,53.3498,-6.2603,Other,2014-03-24,1,1,1,0,26,201403
Ireland,53.3498,-6.2603,Other,2015-05-26,1,1,1,0,0,201505
Ireland,53.3498,-6.2603,Other,2013-11-23,1,1,1,100,0,201311
Ireland,53.3498,-6.2603,Other,2013-11-27,1,1,1,100,0,201311
Ireland,53.3498,-6.2603,Other,2013-11-23,1,1,2,0,884,201311
Ireland,53.3498,-6.2603,Other,2014-04-28,1,1,1,0,41,201404
Ireland,53.3498,-6.2603,Other,2014-07-21,1,1,1,100,0,201407
Ireland,53.3498,-6.2603,Other,2014-07-22,1,1,1,100,0,201407
Ireland,53.3498,-6.2603,Other,2014-09-07,1,1,1,100,0,201409
Ireland,53.3498,-6.2603,Other,2014-10-02,1,1,1,100,0,201410
Ireland,53.3498,-6.2603,Other,2015-02-27,1,1,1,0,0,201502
Ireland,53.3498,-6.2603,Other,2015-03-07,1,1,1,0,0,201503
Ireland,53.3498,-6.2603,Other,2015-04-11,1,1,1,0,0,201504
Israel,0.0000,0.0000,Other,2014-02-15,1,1,1,100,0,201402
Israel,32.0853,34.7818,Other,2015-04-28,1,1,1,100,0,201504
Israel,32.0853,34.7818,Other,2015-03-27,1,1,1,100,0,201503
Italy,0.0000,0.0000,Other,2015-03-17,1,1,1,100,0,201503
Italy,0.0000,0.0000,Other,2015-06-06,1,1,1,100,0,201506
Italy,0.0000,0.0000,Other,2015-06-07,1,1,1,100,0,201506
Italy,0.0000,0.0000,Other,2015-03-30,1,1,1,100,0,201503
Italy,39.2414,9.1836,Other,2014-11-09,1,1,1,100,0,201411
Italy,39.2983,16.2537,Other,2014-05-24,1,1,1,100,0,201405
Italy,40.8784,14.1452,Other,2015-05-30,1,1,1,0,600,201505
Italy,41.4496,12.6197,Other,2015-06-02,1,1,1,100,0,201506
Italy,41.8724,12.4802,Other,2014-07-06,1,1,1,100,0,201407
Italy,41.8724,12.4802,Other,2014-10-31,1,1,1,100,0,201410
Italy,41.8929,12.4825,Other,2014-02-15,1,1,1,100,0,201402
Italy,41.8929,12.4825,Other,2014-06-13,1,0,1,100,0,201406
Italy,41.9028,12.4964,Other,2015-04-21,1,1,1,100,0,201504
Italy,45.1332,10.0227,Other,2015-05-26,1,1,1,100,0,201505
Italy,45.4654,9.1859,Other,2015-04-02,1,1,1,100,0,201504
Italy,45.4655,9.1865,Other,2014-03-24,1,1,1,100,0,201403
Italy,45.4655,9.1865,Other,2014-03-13,1,1,1,100,0,201403
Italy,45.5416,10.2118,Other,2015-03-26,1,1,1,100,0,201503
Italy,45.6130,9.2426,Other,2015-06-08,1,1,1,100,0,201506
Italy,45.6983,9.6773,Other,2015-03-24,1,1,1,100,0,201503
Italy,45.6984,9.4065,Other,2015-03-25,1,1,1,100,0,201503
Jamaica,17.9833,-76.8000,Other,2015-01-28,1,1,1,100,0,201501
Jamaica,17.9927,-76.7920,Other,2013-11-27,1,1,1,100,0,201311
Japan,26.2123,127.6792,Other,2015-04-21,1,1,1,100,0,201504
Japan,32.7503,129.8777,Other,2015-03-20,1,1,1,100,0,201503
Japan,32.9001,129.9581,Other,2015-06-09,1,1,1,100,0,201506
Japan,33.7442,130.7296,Other,2015-03-29,1,1,1,100,0,201503
Japan,33.8834,130.8752,Other,2015-05-06,1,1,1,100,0,201505
Japan,33.9578,130.9415,Other,2015-06-08,1,1,1,100,0,201506
Japan,34.3852,132.4553,Other,2015-03-17,1,1,1,100,0,201503
Japan,34.6937,135.5022,Other,2015-06-07,1,1,1,100,0,201506
Japan,34.6937,135.5022,Other,2015-03-27,1,1,1,100,0,201503
Japan,34.7108,137.7261,Other,2015-05-09,1,1,1,0,0,201505
Japan,34.7376,135.3416,Other,2015-04-20,1,1,1,100,0,201504
Japan,34.7843,135.4009,Other,2015-03-17,1,1,1,100,0,201503
Japan,34.8163,135.5685,Other,2015-03-30,1,1,1,100,0,201503
Japan,34.9652,136.6245,Other,2015-05-30,1,1,1,100,0,201505
Japan,35.1814,136.9064,Other,2015-03-25,1,1,1,100,0,201503
Japan,35.1814,136.9064,Other,2015-06-02,1,1,1,100,0,201506
Japan,35.1814,136.9064,Other,2015-06-03,1,1,1,100,0,201506
Japan,35.2221,138.6216,Other,2015-06-08,1,1,1,100,0,201506
Japan,35.4437,139.6380,Other,2015-06-04,1,1,1,100,0,201506
Japan,35.4437,139.6380,Other,2015-03-24,1,1,1,100,0,201503
Japan,35.4437,139.6380,Other,2015-03-27,1,1,1,100,0,201503
Japan,35.5613,139.7160,Other,2015-03-17,1,1,1,100,0,201503
Japan,35.6073,140.1063,Other,2015-03-17,1,1,1,100,0,201503
Japan,35.6092,139.7302,Other,2014-03-30,1,1,1,100,0,201403
Japan,35.6581,139.7516,Other,2015-03-27,1,1,1,100,0,201503
Japan,35.6581,139.7516,Other,2015-06-09,1,1,1,100,0,201506
Japan,35.6640,139.6982,Other,2015-04-03,1,1,1,100,0,201504
Japan,35.6707,139.7719,Other,2015-06-03,1,1,1,100,0,201506
Japan,35.6707,139.7719,Other,2015-03-26,1,1,1,100,0,201503
Japan,35.6707,139.7719,Other,2015-06-03,1,1,1,100,0,201506
Japan,35.6729,139.8174,Other,2014-07-24,1,1,1,0,127,201407
Japan,35.6938,139.7036,Other,2015-06-08,1,1,1,100,0,201506
Japan,35.6938,139.7036,Other,2015-06-07,1,1,1,100,0,201506
Japan,35.6938,139.7036,Other,2015-03-25,1,1,1,100,0,201503
Japan,35.6940,139.7536,Other,2015-04-01,1,1,1,100,0,201504
Japan,35.6940,139.7536,Other,2015-06-03,1,1,1,100,0,201506
Japan,35.6940,139.7536,Other,2015-03-25,1,1,1,100,0,201503
Japan,35.7067,139.8684,Other,2015-04-28,1,1,1,100,0,201504
Japan,35.7126,139.7800,Other,2014-04-19,1,1,1,100,0,201404
Japan,35.7757,139.8045,Other,2015-04-28,1,1,1,0,110,201504
Japan,35.7757,139.8045,Other,2015-04-27,1,1,1,0,101,201504
Japan,36.0641,136.2195,Other,2015-06-08,1,1,1,100,0,201506
Japan,36.0641,136.2195,Other,2015-06-08,1,1,1,100,0,201506
Japan,36.3219,139.0033,Other,2015-04-03,1,1,1,100,0,201504
Japan,36.3401,139.4497,Other,2015-05-30,1,1,1,100,0,201505
Japan,37.4005,140.3597,Other,2015-03-17,1,1,1,100,0,201503
Japan,41.7688,140.7288,Other,2015-05-09,1,1,1,0,0,201505
Jordan,31.9494,35.9329,Other,2015-05-17,1,1,1,0,78,201505
Jordan,31.9494,35.9329,Other,2015-01-23,1,1,1,100,0,201501
Kenya,-1.0388,37.0834,Other,2014-11-04,1,1,1,100,0,201411
Kenya,-1.2921,36.8219,Other,2013-11-12,1,1,1,0,39,201311
Kosovo,0.0000,0.0000,Other,2014-02-18,1,1,1,0,88,201402
Kosovo,0.0000,0.0000,Other,2014-02-18,1,1,1,0,0,201402
Kuwait,29.3697,47.9783,Other,2014-10-09,1,1,1,100,0,201410
Kuwait,29.3759,47.9774,Other,2015-04-30,1,1,1,100,0,201504
Kyrgyzstan,42.8747,74.6122,Other,2014-08-14,1,1,1,100,0,201408
Lithuania,54.6872,25.2797,Other,2015-01-20,1,1,1,100,0,201501
Malaysia,3.1390,101.6869,Other,2014-04-12,1,1,1,100,0,201404
Malaysia,3.1390,101.6869,Other,2015-04-15,1,1,1,0,1,201504
Malaysia,3.1390,101.6869,Other,2014-02-18,1,1,1,100,0,201402
Malaysia,3.1390,101.6869,Other,2014-04-23,1,1,1,100,0,201404
Malaysia,3.1390,101.6869,Other,2014-10-25,1,1,1,100,0,201410
Malaysia,3.1390,101.6869,Other,2015-06-04,1,1,1,100,0,201506
Malaysia,6.3054,99.8511,Other,2015-02-23,1,1,1,0,0,201502
Malta,35.8978,14.4894,Other,2014-06-01,1,1,1,100,0,201406
Mauritius,-20.1667,57.5167,Other,2014-08-11,1,1,1,100,0,201408
Mexico,19.4326,-99.1332,Other,2015-05-30,1,1,1,100,0,201505
Mexico,19.4326,-99.1332,Other,2014-02-20,1,1,1,100,0,201402
Mexico,19.4326,-99.1332,Other,2014-02-24,1,1,1,100,0,201402
Mexico,19.4326,-99.1332,Other,2015-03-26,1,1,1,100,0,201503
Mexico,20.6736,-103.3438,Other,2014-02-22,1,1,1,0,36,201402
Mexico,32.4888,-116.9617,Other,2015-03-17,1,1,1,100,0,201503
Morocco,31.6333,-8.0000,Other,2014-03-23,1,1,1,0,46,201403
Netherlands,0.0000,0.0000,Other,2014-05-27,1,1,1,100,0,201405
Netherlands,0.0000,0.0000,Other,2014-11-19,1,1,1,100,0,201411
Netherlands,0.0000,0.0000,Other,2015-05-26,2,2,2,100,0,201505
Netherlands,0.0000,0.0000,Other,2014-10-22,1,1,1,100,0,201410
Netherlands,51.3947,4.3336,Other,2015-03-24,1,1,1,100,0,201503
Netherlands,51.4416,5.4697,Other,2014-05-26,1,1,1,100,0,201405
Netherlands,51.7507,4.3691,Other,2014-08-13,1,1,1,100,0,201408
Netherlands,51.9244,4.4777,Other,2015-06-07,1,1,1,100,0,201506
Netherlands,51.9244,4.4777,Other,2015-03-25,1,1,1,100,0,201503
Netherlands,51.9914,4.4733,Other,2015-06-07,1,1,1,0,0,201506
Netherlands,51.9924,4.2080,Other,2015-06-09,1,1,1,100,0,201506
Netherlands,52.0705,4.3007,Other,2015-03-18,1,1,1,100,0,201503
Netherlands,52.2537,5.2613,Other,2015-03-24,1,1,1,100,0,201503
Netherlands,52.3080,4.9715,Other,2015-04-22,1,1,1,100,0,201504
Netherlands,52.3080,4.9715,Other,2015-04-23,2,2,2,100,0,201504
Netherlands,52.3080,4.9715,Other,2015-04-24,2,2,2,100,0,201504
Netherlands,52.3080,4.9715,Other,2015-04-25,1,1,1,100,0,201504
Netherlands,52.3702,4.8952,Other,2015-02-10,1,1,1,0,0,201502
Netherlands,52.3702,4.8952,Other,2015-02-11,1,0,1,0,0,201502
Netherlands,52.3702,4.8952,Other,2015-02-12,1,0,1,0,0,201502
Netherlands,52.3702,4.8952,Other,2015-03-17,1,1,1,100,0,201503
Netherlands,52.3702,4.8952,Other,2015-04-03,1,1,1,100,0,201504
Netherlands,52.3702,4.8952,Other,2015-04-24,1,1,1,100,0,201504
Netherlands,52.3702,4.8952,Other,2015-06-09,1,1,1,100,0,201506
Netherlands,52.3702,4.8952,Other,2015-02-10,1,1,1,0,67,201502
Netherlands,52.3702,4.8952,Other,2015-02-11,1,0,1,0,0,201502
Netherlands,52.3836,4.6360,Other,2014-05-16,1,1,1,100,0,201405
New Zealand,-36.8485,174.7633,Other,2015-01-07,1,1,1,100,0,201501
New Zealand,-36.8485,174.7633,Other,2014-12-10,1,1,1,0,18,201412
New Zealand,-36.8485,174.7633,Other,2015-04-03,1,1,1,100,0,201504
New Zealand,-37.7870,175.2793,Other,2014-06-27,1,1,1,100,0,201406
New Zealand,-41.2865,174.7762,Other,2014-09-15,1,1,1,0,13,201409
New Zealand,-41.2865,174.7762,Other,2014-07-06,1,1,1,100,0,201407
New Zealand,-43.5321,172.6362,Other,2015-02-05,1,1,1,100,0,201502
New Zealand,-43.5321,172.6362,Other,2014-09-30,1,1,1,0,307,201409
New Zealand,-45.8788,170.5028,Other,2013-10-09,1,1,1,100,0,201310
